Time	Ir	iD	Vd	Vl	Voi	Vi	Vr
1e-005	3.7697e-010	3.77302e-010	0.00376983	7.53952e-008	7.57722e-008	0.0037699	3.76976e-010
2e-005	6.55047e-005	6.55055e-005	6.55055e-010	0.00747425	0.00753975	0.00753975	6.55047e-005
3e-005	0.000167776	0.000167777	1.67777e-009	0.0111417	0.0113095	0.0113095	0.000167776
4e-005	0.000297393	0.000297395	2.97395e-009	0.0147817	0.0150791	0.0150791	0.000297393
5e-005	0.000463228	0.000463229	4.63229e-009	0.0183852	0.0188484	0.0188484	0.000463228
6e-005	0.000664917	0.000664919	6.64919e-009	0.0219526	0.0226175	0.0226175	0.000664917
7e-005	0.000902101	0.000902103	9.02103e-009	0.0254842	0.0263863	0.0263863	0.000902101
8e-005	0.00117442	0.00117443	1.17443e-008	0.0289803	0.0301547	0.0301547	0.00117442
9e-005	0.00148153	0.00148153	1.48153e-008	0.0324411	0.0339227	0.0339227	0.00148153
0.0001	0.00182307	0.00182308	1.82308e-008	0.0358671	0.0376902	0.0376902	0.00182307
0.00011	0.0021987	0.0021987	2.1987e-008	0.0392584	0.0414571	0.0414571	0.0021987
0.00012	0.00260807	0.00260807	2.60807e-008	0.0426154	0.0452235	0.0452235	0.00260807
0.00013	0.00305084	0.00305084	3.05084e-008	0.0459384	0.0489892	0.0489892	0.00305084
0.00014	0.00352667	0.00352667	3.52667e-008	0.0492275	0.0527542	0.0527543	0.00352667
0.00015	0.00403522	0.00403523	4.03523e-008	0.0524833	0.0565185	0.0565185	0.00403522
0.00016	0.00457617	0.00457617	4.57617e-008	0.0557058	0.060282	0.060282	0.00457617
0.00017	0.00514917	0.00514918	5.14918e-008	0.0588954	0.0640446	0.0640446	0.00514917
0.00018	0.00575391	0.00575392	5.75392e-008	0.0620524	0.0678063	0.0678063	0.00575391
0.00019	0.00639006	0.00639006	6.39006e-008	0.0651769	0.071567	0.0715671	0.00639006
0.0002	0.00705729	0.0070573	7.0573e-008	0.0682694	0.0753267	0.0753268	0.00705729
0.00021	0.00775529	0.00775529	7.75529e-008	0.0713301	0.0790854	0.0790855	0.00775529
0.00022	0.00848373	0.00848374	8.48374e-008	0.0743592	0.0828429	0.082843	0.00848373
0.00023	0.00924231	0.00924232	9.24232e-008	0.0773569	0.0865992	0.0865993	0.00924231
0.00024	0.0100307	0.0100307	1.00307e-007	0.0803236	0.0903544	0.0903545	0.0100307
0.00025	0.0108486	0.0108486	1.08486e-007	0.0832596	0.0941082	0.0941083	0.0108486
0.00026	0.0116958	0.0116958	1.16958e-007	0.0861649	0.0978607	0.0978608	0.0116958
0.00027	0.0125718	0.0125718	1.25718e-007	0.08904	0.101612	0.101612	0.0125718
0.00028	0.0134764	0.0134764	1.34764e-007	0.091885	0.105361	0.105362	0.0134764
0.00029	0.0144093	0.0144093	1.44093e-007	0.0947003	0.10911	0.10911	0.0144093
0.0003	0.0153703	0.0153703	1.53703e-007	0.0974859	0.112856	0.112856	0.0153703
0.00031	0.0163589	0.0163589	1.63589e-007	0.100242	0.116601	0.116601	0.0163589
0.00032	0.017375	0.017375	1.7375e-007	0.10297	0.120345	0.120345	0.017375
0.00033	0.0184182	0.0184182	1.84182e-007	0.105668	0.124086	0.124086	0.0184182
0.00034	0.0194882	0.0194882	1.94882e-007	0.108338	0.127826	0.127826	0.0194882
0.00035	0.0205848	0.0205848	2.05848e-007	0.110979	0.131564	0.131564	0.0205848
0.00036	0.0217076	0.0217076	2.17076e-007	0.113593	0.1353	0.135301	0.0217076
0.00037	0.0228565	0.0228565	2.28565e-007	0.116178	0.139035	0.139035	0.0228565
0.00038	0.024031	0.0240311	2.40311e-007	0.118736	0.142767	0.142767	0.024031
0.00039	0.0252311	0.0252311	2.52311e-007	0.121266	0.146497	0.146497	0.0252311
0.0004	0.0264562	0.0264562	2.64562e-007	0.123769	0.150225	0.150226	0.0264562
0.00041	0.0277063	0.0277063	2.77063e-007	0.126245	0.153951	0.153952	0.0277063
0.00042	0.028981	0.028981	2.8981e-007	0.128694	0.157675	0.157676	0.028981
0.00043	0.0302801	0.0302801	3.02801e-007	0.131117	0.161397	0.161397	0.0302801
0.00044	0.0316032	0.0316032	3.16032e-007	0.133513	0.165116	0.165116	0.0316032
0.00045	0.0329502	0.0329502	3.29502e-007	0.135883	0.168833	0.168833	0.0329502
0.00046	0.0343207	0.0343207	3.43207e-007	0.138227	0.172548	0.172548	0.0343207
0.00047	0.0357146	0.0357146	3.57146e-007	0.140545	0.17626	0.17626	0.0357146
0.00048	0.0371315	0.0371315	3.71315e-007	0.142838	0.179969	0.17997	0.0371315
0.00049	0.0385712	0.0385712	3.85712e-007	0.145105	0.183676	0.183677	0.0385712
0.0005	0.0400335	0.0400335	4.00335e-007	0.147347	0.187381	0.187381	0.0400335
0.00051	0.041518	0.0415181	4.15181e-007	0.149565	0.191083	0.191083	0.041518
0.00052	0.0430246	0.0430247	4.30247e-007	0.151757	0.194782	0.194782	0.0430246
0.00053	0.0445531	0.0445531	4.45531e-007	0.153925	0.198478	0.198479	0.0445531
0.00054	0.046103	0.046103	4.6103e-007	0.156068	0.202171	0.202172	0.046103
0.00055	0.0476743	0.0476743	4.76743e-007	0.158188	0.205862	0.205863	0.0476743
0.00056	0.0492667	0.0492667	4.92667e-007	0.160283	0.20955	0.20955	0.0492667
0.00057	0.0508798	0.0508799	5.08799e-007	0.162355	0.213234	0.213235	0.0508798
0.00058	0.0525136	0.0525137	5.25137e-007	0.164402	0.216916	0.216917	0.0525136
0.00059	0.0541678	0.0541678	5.41678e-007	0.166427	0.220595	0.220595	0.0541678
0.0006	0.0558421	0.0558421	5.58421e-007	0.168428	0.22427	0.224271	0.0558421
0.00061	0.0575362	0.0575362	5.75362e-007	0.170406	0.227942	0.227943	0.0575362
0.00062	0.0592501	0.0592501	5.92501e-007	0.172361	0.231611	0.231612	0.0592501
0.00063	0.0609833	0.0609834	6.09834e-007	0.174294	0.235277	0.235278	0.0609833
0.00064	0.0627358	0.0627358	6.27358e-007	0.176204	0.23894	0.23894	0.0627358
0.00065	0.0645073	0.0645073	6.45073e-007	0.178091	0.242599	0.242599	0.0645073
0.00066	0.0662975	0.0662976	6.62976e-007	0.179956	0.246254	0.246255	0.0662975
0.00067	0.0681063	0.0681063	6.81063e-007	0.1818	0.249906	0.249907	0.0681063
0.00068	0.0699334	0.0699334	6.99334e-007	0.183621	0.253555	0.253555	0.0699334
0.00069	0.0717786	0.0717787	7.17787e-007	0.185421	0.257199	0.2572	0.0717786
0.0007	0.0736417	0.0736418	7.36418e-007	0.187199	0.260841	0.260842	0.0736417
0.00071	0.0755225	0.0755225	7.55225e-007	0.188956	0.264478	0.264479	0.0755225
0.00072	0.0774207	0.0774208	7.74208e-007	0.190691	0.268112	0.268113	0.0774207
0.00073	0.0793362	0.0793362	7.93362e-007	0.192406	0.271742	0.271743	0.0793362
0.00074	0.0812687	0.0812688	8.12688e-007	0.194099	0.275368	0.275369	0.0812687
0.00075	0.0832181	0.0832181	8.32181e-007	0.195772	0.27899	0.278991	0.0832181
0.00076	0.0851841	0.0851841	8.51841e-007	0.197424	0.282608	0.282609	0.0851841
0.00077	0.0871665	0.0871665	8.71665e-007	0.199056	0.286223	0.286224	0.0871665
0.00078	0.0891651	0.0891651	8.91651e-007	0.200668	0.289833	0.289834	0.0891651
0.00079	0.0911797	0.0911798	9.11798e-007	0.202259	0.293439	0.29344	0.0911797
0.0008	0.0932102	0.0932102	9.32102e-007	0.20383	0.297041	0.297042	0.0932102
0.00081	0.0952562	0.0952563	9.52563e-007	0.205382	0.300638	0.300639	0.0952562
0.00082	0.0973177	0.0973177	9.73177e-007	0.206914	0.304232	0.304233	0.0973177
0.00083	0.0993944	0.0993944	9.93944e-007	0.208426	0.307821	0.307822	0.0993944
0.00084	0.101486	0.101486	1.01486e-006	0.209919	0.311405	0.311406	0.101486
0.00085	0.103593	0.103593	1.03593e-006	0.211393	0.314985	0.314987	0.103593
0.00086	0.105714	0.105714	1.05714e-006	0.212847	0.318561	0.318562	0.105714
0.00087	0.10785	0.10785	1.0785e-006	0.214283	0.322132	0.322134	0.10785
0.00088	0.109999	0.109999	1.09999e-006	0.215699	0.325699	0.3257	0.109999
0.00089	0.112163	0.112163	1.12163e-006	0.217097	0.329261	0.329262	0.112163
0.0009	0.114341	0.114341	1.14341e-006	0.218477	0.332818	0.33282	0.114341
0.00091	0.116533	0.116533	1.16533e-006	0.219838	0.336371	0.336372	0.116533
0.00092	0.118738	0.118738	1.18738e-006	0.221181	0.339919	0.33992	0.118738
0.00093	0.120956	0.120956	1.20956e-006	0.222505	0.343462	0.343463	0.120956
0.00094	0.123188	0.123188	1.23188e-006	0.223812	0.347	0.347001	0.123188
0.00095	0.125433	0.125433	1.25433e-006	0.2251	0.350533	0.350534	0.125433
0.00096	0.12769	0.12769	1.2769e-006	0.226371	0.354061	0.354063	0.12769
0.00097	0.12996	0.12996	1.2996e-006	0.227624	0.357584	0.357586	0.12996
0.00098	0.132242	0.132242	1.32242e-006	0.22886	0.361102	0.361104	0.132242
0.00099	0.134537	0.134537	1.34537e-006	0.230078	0.364615	0.364617	0.134537
0.001	0.136844	0.136844	1.36844e-006	0.231279	0.368123	0.368125	0.136844
0.00101	0.139162	0.139163	1.39163e-006	0.232463	0.371626	0.371627	0.139162
0.00102	0.141493	0.141493	1.41493e-006	0.23363	0.375123	0.375124	0.141493
0.00103	0.143835	0.143835	1.43835e-006	0.23478	0.378615	0.378616	0.143835
0.00104	0.146188	0.146188	1.46188e-006	0.235913	0.382101	0.382103	0.146188
0.00105	0.148553	0.148553	1.48553e-006	0.237029	0.385582	0.385584	0.148553
0.00106	0.150929	0.150929	1.50929e-006	0.238129	0.389058	0.38906	0.150929
0.00107	0.153316	0.153316	1.53316e-006	0.239212	0.392528	0.39253	0.153316
0.00108	0.155713	0.155713	1.55713e-006	0.240279	0.395993	0.395994	0.155713
0.00109	0.158121	0.158121	1.58121e-006	0.24133	0.399451	0.399453	0.158121
0.0011	0.16054	0.16054	1.6054e-006	0.242365	0.402905	0.402906	0.16054
0.00111	0.162968	0.162968	1.62968e-006	0.243384	0.406352	0.406354	0.162968
0.00112	0.165407	0.165407	1.65407e-006	0.244386	0.409794	0.409796	0.165407
0.00113	0.167856	0.167856	1.67856e-006	0.245374	0.41323	0.413232	0.167856
0.00114	0.170315	0.170315	1.70315e-006	0.246345	0.41666	0.416662	0.170315
0.00115	0.172783	0.172783	1.72783e-006	0.247301	0.420084	0.420086	0.172783
0.00116	0.175261	0.175261	1.75261e-006	0.248241	0.423502	0.423504	0.175261
0.00117	0.177748	0.177748	1.77748e-006	0.249166	0.426914	0.426916	0.177748
0.00118	0.180244	0.180244	1.80244e-006	0.250076	0.43032	0.430322	0.180244
0.00119	0.182749	0.182749	1.82749e-006	0.250971	0.43372	0.433722	0.182749
0.0012	0.185263	0.185263	1.85263e-006	0.25185	0.437114	0.437116	0.185263
0.00121	0.187786	0.187786	1.87786e-006	0.252715	0.440501	0.440503	0.187786
0.00122	0.190317	0.190317	1.90317e-006	0.253565	0.443883	0.443885	0.190317
0.00123	0.192857	0.192857	1.92857e-006	0.2544	0.447258	0.44726	0.192857
0.00124	0.195405	0.195405	1.95405e-006	0.255221	0.450626	0.450628	0.195405
0.00125	0.197962	0.197962	1.97962e-006	0.256027	0.453988	0.45399	0.197962
0.00126	0.200526	0.200526	2.00526e-006	0.256818	0.457344	0.457346	0.200526
0.00127	0.203098	0.203098	2.03098e-006	0.257595	0.460693	0.460696	0.203098
0.00128	0.205678	0.205678	2.05678e-006	0.258358	0.464036	0.464038	0.205678
0.00129	0.208265	0.208265	2.08265e-006	0.259107	0.467372	0.467374	0.208265
0.0013	0.21086	0.21086	2.1086e-006	0.259842	0.470702	0.470704	0.21086
0.00131	0.213462	0.213462	2.13462e-006	0.260562	0.474024	0.474027	0.213462
0.00132	0.216071	0.216071	2.16071e-006	0.261269	0.47734	0.477343	0.216071
0.00133	0.218687	0.218687	2.18687e-006	0.261962	0.48065	0.480652	0.218687
0.00134	0.22131	0.22131	2.2131e-006	0.262642	0.483952	0.483955	0.22131
0.00135	0.22394	0.22394	2.2394e-006	0.263308	0.487248	0.48725	0.22394
0.00136	0.226576	0.226576	2.26576e-006	0.26396	0.490536	0.490539	0.226576
0.00137	0.229219	0.229219	2.29219e-006	0.264599	0.493818	0.49382	0.229219
0.00138	0.231868	0.231868	2.31868e-006	0.265224	0.497093	0.497095	0.231868
0.00139	0.234523	0.234523	2.34523e-006	0.265837	0.50036	0.500363	0.234523
0.0014	0.237185	0.237185	2.37185e-006	0.266436	0.503621	0.503623	0.237185
0.00141	0.239852	0.239852	2.39852e-006	0.267022	0.506874	0.506877	0.239852
0.00142	0.242525	0.242525	2.42525e-006	0.267595	0.51012	0.510123	0.242525
0.00143	0.245204	0.245204	2.45204e-006	0.268155	0.513359	0.513362	0.245204
0.00144	0.247888	0.247888	2.47888e-006	0.268702	0.51659	0.516593	0.247888
0.00145	0.250578	0.250578	2.50578e-006	0.269237	0.519815	0.519817	0.250578
0.00146	0.253273	0.253273	2.53273e-006	0.269758	0.523031	0.523034	0.253273
0.00147	0.255973	0.255973	2.55973e-006	0.270268	0.526241	0.526244	0.255973
0.00148	0.258678	0.258678	2.58678e-006	0.270764	0.529443	0.529446	0.258678
0.00149	0.261388	0.261388	2.61388e-006	0.271249	0.532637	0.53264	0.261388
0.0015	0.264103	0.264103	2.64103e-006	0.271721	0.535824	0.535827	0.264103
0.00151	0.266822	0.266823	2.66823e-006	0.27218	0.539003	0.539006	0.266822
0.00152	0.269547	0.269547	2.69547e-006	0.272628	0.542175	0.542178	0.269547
0.00153	0.272275	0.272275	2.72275e-006	0.273063	0.545338	0.545341	0.272275
0.00154	0.275008	0.275008	2.75008e-006	0.273487	0.548495	0.548498	0.275008
0.00155	0.277745	0.277745	2.77745e-006	0.273898	0.551643	0.551646	0.277745
0.00156	0.280486	0.280486	2.80486e-006	0.274297	0.554783	0.554786	0.280486
0.00157	0.283231	0.283231	2.83231e-006	0.274685	0.557916	0.557919	0.283231
0.00158	0.285979	0.285979	2.85979e-006	0.275061	0.56104	0.561044	0.285979
0.00159	0.288732	0.288732	2.88732e-006	0.275425	0.564157	0.56416	0.288732
0.0016	0.291488	0.291488	2.91488e-006	0.275778	0.567266	0.567269	0.291488
0.00161	0.294247	0.294247	2.94247e-006	0.276119	0.570366	0.57037	0.294247
0.00162	0.29701	0.29701	2.9701e-006	0.276448	0.573459	0.573462	0.29701
0.00163	0.299776	0.299776	2.99776e-006	0.276767	0.576543	0.576546	0.299776
0.00164	0.302545	0.302545	3.02545e-006	0.277074	0.579619	0.579623	0.302545
0.00165	0.305318	0.305318	3.05318e-006	0.277369	0.582687	0.58269	0.305318
0.00166	0.308093	0.308093	3.08093e-006	0.277654	0.585747	0.58575	0.308093
0.00167	0.310871	0.310871	3.10871e-006	0.277927	0.588798	0.588801	0.310871
0.00168	0.313651	0.313651	3.13651e-006	0.278189	0.591841	0.591844	0.313651
0.00169	0.316434	0.316434	3.16434e-006	0.278441	0.594875	0.594879	0.316434
0.0017	0.31922	0.31922	3.1922e-006	0.278681	0.597901	0.597905	0.31922
0.00171	0.322008	0.322008	3.22008e-006	0.278911	0.600919	0.600923	0.322008
0.00172	0.324798	0.324798	3.24798e-006	0.27913	0.603928	0.603932	0.324798
0.00173	0.32759	0.32759	3.2759e-006	0.279338	0.606928	0.606932	0.32759
0.00174	0.330385	0.330385	3.30385e-006	0.279535	0.60992	0.609924	0.330385
0.00175	0.333181	0.333181	3.33181e-006	0.279722	0.612903	0.612907	0.333181
0.00176	0.335979	0.335979	3.35979e-006	0.279898	0.615878	0.615882	0.335979
0.00177	0.338779	0.338779	3.38779e-006	0.280064	0.618843	0.618847	0.338779
0.00178	0.34158	0.34158	3.4158e-006	0.28022	0.6218	0.621804	0.34158
0.00179	0.344383	0.344383	3.44383e-006	0.280365	0.624748	0.624752	0.344383
0.0018	0.347188	0.347188	3.47188e-006	0.2805	0.627688	0.627691	0.347188
0.00181	0.349993	0.349993	3.49993e-006	0.280624	0.630618	0.630622	0.349993
0.00182	0.3528	0.3528	3.528e-006	0.280739	0.633539	0.633543	0.3528
0.00183	0.355608	0.355608	3.55608e-006	0.280843	0.636451	0.636455	0.355608
0.00184	0.358417	0.358417	3.58417e-006	0.280937	0.639355	0.639358	0.358417
0.00185	0.361227	0.361227	3.61227e-006	0.281022	0.642249	0.642253	0.361227
0.00186	0.364037	0.364037	3.64037e-006	0.281096	0.645134	0.645138	0.364037
0.00187	0.366849	0.366849	3.66849e-006	0.281161	0.64801	0.648014	0.366849
0.00188	0.36966	0.36966	3.6966e-006	0.281215	0.650876	0.65088	0.36966
0.00189	0.372473	0.372473	3.72473e-006	0.28126	0.653734	0.653738	0.372473
0.0019	0.375286	0.375286	3.75286e-006	0.281296	0.656582	0.656586	0.375286
0.00191	0.378099	0.378099	3.78099e-006	0.281321	0.65942	0.659425	0.378099
0.00192	0.380912	0.380912	3.80912e-006	0.281337	0.66225	0.662254	0.380912
0.00193	0.383725	0.383725	3.83725e-006	0.281344	0.66507	0.665074	0.383725
0.00194	0.386539	0.386539	3.86539e-006	0.281341	0.66788	0.667885	0.386539
0.00195	0.389352	0.389352	3.89352e-006	0.281329	0.670681	0.670686	0.389352
0.00196	0.392165	0.392165	3.92165e-006	0.281307	0.673473	0.673477	0.392165
0.00197	0.394978	0.394978	3.94978e-006	0.281276	0.676255	0.676259	0.394978
0.00198	0.397791	0.397791	3.97791e-006	0.281236	0.679027	0.679031	0.397791
0.00199	0.400603	0.400603	4.00603e-006	0.281186	0.68179	0.681794	0.400603
0.002	0.403414	0.403415	4.03415e-006	0.281128	0.684543	0.684547	0.403414
0.00201	0.406225	0.406225	4.06225e-006	0.28106	0.687286	0.68729	0.406225
0.00202	0.409036	0.409036	4.09036e-006	0.280983	0.690019	0.690024	0.409036
0.00203	0.411845	0.411845	4.11845e-006	0.280898	0.692743	0.692748	0.411845
0.00204	0.414654	0.414654	4.14654e-006	0.280803	0.695457	0.695461	0.414654
0.00205	0.417461	0.417461	4.17461e-006	0.280699	0.698161	0.698165	0.417461
0.00206	0.420267	0.420268	4.20268e-006	0.280587	0.700855	0.700859	0.420267
0.00207	0.423073	0.423073	4.23073e-006	0.280466	0.703539	0.703544	0.423073
0.00208	0.425877	0.425877	4.25877e-006	0.280336	0.706213	0.706218	0.425877
0.00209	0.428679	0.428679	4.28679e-006	0.280197	0.708877	0.708882	0.428679
0.0021	0.431481	0.431481	4.31481e-006	0.28005	0.711531	0.711536	0.431481
0.00211	0.43428	0.43428	4.3428e-006	0.279894	0.714175	0.71418	0.43428
0.00212	0.437078	0.437079	4.37079e-006	0.27973	0.716808	0.716813	0.437078
0.00213	0.439875	0.439875	4.39875e-006	0.279557	0.719432	0.719437	0.439875
0.00214	0.44267	0.44267	4.4267e-006	0.279375	0.722045	0.72205	0.44267
0.00215	0.445462	0.445462	4.45462e-006	0.279185	0.724648	0.724653	0.445462
0.00216	0.448253	0.448253	4.48253e-006	0.278987	0.727241	0.727246	0.448253
0.00217	0.451042	0.451042	4.51042e-006	0.278781	0.729823	0.729828	0.451042
0.00218	0.453829	0.453829	4.53829e-006	0.278566	0.732395	0.7324	0.453829
0.00219	0.456613	0.456613	4.56613e-006	0.278343	0.734957	0.734962	0.456613
0.0022	0.459396	0.459396	4.59396e-006	0.278112	0.737508	0.737513	0.459396
0.00221	0.462176	0.462176	4.62176e-006	0.277873	0.740049	0.740054	0.462176
0.00222	0.464953	0.464953	4.64953e-006	0.277625	0.742579	0.742584	0.464953
0.00223	0.467728	0.467728	4.67728e-006	0.27737	0.745098	0.745104	0.467728
0.00224	0.4705	0.4705	4.705e-006	0.277107	0.747607	0.747613	0.4705
0.00225	0.47327	0.47327	4.7327e-006	0.276835	0.750106	0.750111	0.47327
0.00226	0.476037	0.476037	4.76037e-006	0.276556	0.752594	0.752599	0.476037
0.00227	0.478801	0.478801	4.78801e-006	0.276269	0.755071	0.755076	0.478801
0.00228	0.481562	0.481562	4.81562e-006	0.275974	0.757537	0.757542	0.481562
0.00229	0.484321	0.484321	4.84321e-006	0.275671	0.759992	0.759998	0.484321
0.0023	0.487076	0.487076	4.87076e-006	0.275361	0.762437	0.762443	0.487076
0.00231	0.489828	0.489828	4.89828e-006	0.275043	0.764871	0.764876	0.489828
0.00232	0.492577	0.492577	4.92577e-006	0.274717	0.767294	0.767299	0.492577
0.00233	0.495322	0.495322	4.95322e-006	0.274384	0.769706	0.769712	0.495322
0.00234	0.498064	0.498064	4.98064e-006	0.274043	0.772107	0.772113	0.498064
0.00235	0.500803	0.500803	5.00803e-006	0.273694	0.774498	0.774503	0.500803
0.00236	0.503538	0.503538	5.03538e-006	0.273338	0.776877	0.776882	0.503538
0.00237	0.50627	0.50627	5.0627e-006	0.272975	0.779245	0.77925	0.50627
0.00238	0.508998	0.508998	5.08998e-006	0.272604	0.781602	0.781608	0.508998
0.00239	0.511722	0.511722	5.11722e-006	0.272226	0.783948	0.783954	0.511722
0.0024	0.514442	0.514442	5.14442e-006	0.27184	0.786283	0.786288	0.514442
0.00241	0.517158	0.517159	5.17159e-006	0.271447	0.788606	0.788612	0.517158
0.00242	0.519871	0.519871	5.19871e-006	0.271047	0.790919	0.790925	0.519871
0.00243	0.522579	0.522579	5.22579e-006	0.27064	0.79322	0.793226	0.522579
0.00244	0.525284	0.525284	5.25284e-006	0.270226	0.79551	0.795516	0.525284
0.00245	0.527984	0.527984	5.27984e-006	0.269804	0.797789	0.797794	0.527984
0.00246	0.53068	0.53068	5.3068e-006	0.269376	0.800056	0.800062	0.53068
0.00247	0.533371	0.533371	5.33371e-006	0.26894	0.802312	0.802318	0.533371
0.00248	0.536059	0.536059	5.36059e-006	0.268497	0.804556	0.804562	0.536059
0.00249	0.538741	0.538741	5.38741e-006	0.268048	0.806789	0.806795	0.538741
0.0025	0.541419	0.54142	5.4142e-006	0.267591	0.809011	0.809017	0.541419
0.00251	0.544093	0.544093	5.44093e-006	0.267128	0.811221	0.811227	0.544093
0.00252	0.546762	0.546762	5.46762e-006	0.266657	0.81342	0.813426	0.546762
0.00253	0.549426	0.549426	5.49426e-006	0.26618	0.815607	0.815613	0.549426
0.00254	0.552086	0.552086	5.52086e-006	0.265696	0.817782	0.817788	0.552086
0.00255	0.55474	0.55474	5.5474e-006	0.265205	0.819946	0.819952	0.55474
0.00256	0.55739	0.55739	5.5739e-006	0.264708	0.822098	0.822104	0.55739
0.00257	0.560034	0.560034	5.60034e-006	0.264204	0.824239	0.824245	0.560034
0.00258	0.562674	0.562674	5.62674e-006	0.263693	0.826367	0.826374	0.562674
0.00259	0.565308	0.565308	5.65308e-006	0.263176	0.828484	0.828491	0.565308
0.0026	0.567937	0.567937	5.67937e-006	0.262652	0.83059	0.830596	0.567937
0.00261	0.570561	0.570561	5.70561e-006	0.262122	0.832683	0.832689	0.570561
0.00262	0.57318	0.57318	5.7318e-006	0.261585	0.834765	0.834771	0.57318
0.00263	0.575793	0.575793	5.75793e-006	0.261041	0.836834	0.836841	0.575793
0.00264	0.5784	0.5784	5.784e-006	0.260491	0.838892	0.838899	0.5784
0.00265	0.581002	0.581003	5.81003e-006	0.259935	0.840938	0.840945	0.581002
0.00266	0.583599	0.583599	5.83599e-006	0.259373	0.842972	0.842979	0.583599
0.00267	0.58619	0.58619	5.8619e-006	0.258804	0.844994	0.845001	0.58619
0.00268	0.588775	0.588775	5.88775e-006	0.258229	0.847004	0.847011	0.588775
0.00269	0.591354	0.591354	5.91354e-006	0.257647	0.849002	0.849009	0.591354
0.0027	0.593928	0.593928	5.93928e-006	0.257059	0.850988	0.850994	0.593928
0.00271	0.596496	0.596496	5.96496e-006	0.256466	0.852962	0.852968	0.596496
0.00272	0.599057	0.599057	5.99057e-006	0.255866	0.854923	0.85493	0.599057
0.00273	0.601613	0.601613	6.01613e-006	0.255259	0.856873	0.85688	0.601613
0.00274	0.604162	0.604162	6.04162e-006	0.254647	0.85881	0.858817	0.604162
0.00275	0.606706	0.606706	6.06706e-006	0.254029	0.860735	0.860742	0.606706
0.00276	0.609243	0.609243	6.09243e-006	0.253405	0.862648	0.862655	0.609243
0.00277	0.611774	0.611774	6.11774e-006	0.252774	0.864549	0.864556	0.611774
0.00278	0.614298	0.614298	6.14298e-006	0.252138	0.866437	0.866444	0.614298
